CL_target,CD_target,CoP_target,Total_Points,Accel_Score,Skidpad_Score,Autocross_Score,Endurance_Score,DragEnergy_Endurance_kJ,DragEnergy_Autocross_kJ,TractiveEnergy_Endurance_kJ,sf_x,sf_y,Mass_lbf
0.042429055112333365,0.01861291315019442,0.6086760733592921,426.5365394858954,71.77141524881195,74.54359214390107,84.06551527990416,196.15601681327826,579.996688750431,242.84289535957004,1885.188304396268,0.45,0.5,580.0
0.03817203745454005,0.019842912031015417,0.42711335148217233,399.34944009903944,73.15191128044245,65.39943457692232,76.84076811759533,183.95732612407932,588.2696751734081,243.15175622145685,1851.326946610006,0.45,0.5,580.0
0.03768094482203499,0.01759205623202153,0.6419125567445713,419.2793296043327,70.90088868453586,74.86547184059982,81.50882524826396,192.0041438309331,536.5088846459964,223.8854602494655,1815.6503193179308,0.45,0.5,580.0
0.0454202583265433,0.019494780276583322,0.5777927255023678,429.9159327806391,72.39793998874445,73.73308350789704,85.33172732798944,198.45318195600814,616.0888425047191,257.9918918150835,1933.136849169292,0.45,0.5,580.0
0.037336191129786755,0.018438137037909204,0.6324775128597979,417.9565308959892,70.7833552523398,74.34205719148343,81.31101605217229,191.52010239999368,561.7079088404437,234.52833909056412,1833.8970490287245,0.45,0.5,580.0
0.04374063657365319,0.01928842375183569,0.4545264993526452,412.3205491984279,73.93687486825546,67.68417422823534,80.25792021275988,190.44157988917718,591.9466193171385,244.88798377070898,1901.705052624497,0.45,0.5,580.0
0.039691090387746195,0.017063833567778852,0.6086760733592921,422.18310351085154,71.77812171080983,73.71907962954548,82.54374510662535,194.14215706387083,527.8578625732777,219.97391758219428,1834.654309020685,0.45,0.5,580.0
0.0426484434529565,0.018733185106863393,0.48688441369175767,415.02816119132837,73.44730223680784,69.20941967792922,80.94805589030071,191.42338338629062,580.3906694630454,240.6028535735546,1898.3822470644377,0.45,0.5,580.0
0.03805986525765644,0.01835733096843536,0.6443794650029947,419.21421644106294,70.73707862309922,74.46745420913797,81.78709996215478,192.22258364667096,559.6866584799733,233.89717074404783,1831.3661852971893,0.45,0.5,580.0
0.04559303750648805,0.019159429245039727,0.5782270522374904,430.42296536285994,72.50929869438365,73.6034351060173,85.5488492885869,198.76138227387213,606.5710149135356,254.10028375924963,1929.7612513635552,0.45,0.5,580.0
0.04697152713161628,0.019494780276583322,0.5777927255023678,431.9865618945181,72.62807878491385,74.1228382236938,85.80092117805545,199.434723707855,617.3583722758708,258.4386737670432,1940.5889048144834,0.45,0.5,580.0
0.03967610958008935,0.019102826843490833,0.4588869901671069,406.37795774772053,73.22822849662431,67.28399591946743,78.60407437195559,187.26165895967324,577.6342247534106,238.93455289946925,1864.736239470657,0.45,0.5,580.0
0.03853324013127488,0.016546547071199805,0.4653279948970714,407.45619541430614,73.62706702953379,67.31127633786008,78.91745559546413,187.60039645144812,502.6843282115559,208.04627730879864,1817.940140383419,0.45,0.5,580.0
0.04185960920771535,0.01931113760776168,0.47171807024401313,412.48803535097943,73.35461822416997,69.31791516632812,79.93826559535411,189.87723636512717,591.4665846607802,244.89784050213015,1892.2337136256551,0.45,0.5,580.0
0.04228190995176929,0.018649303834979227,0.4714690185844476,413.6298138142326,73.60829264930165,69.31056118243426,80.25928863829888,190.45167134419782,573.4963520051535,237.51139383985318,1886.4911148713916,0.45,0.5,580.0
0.045506930074759595,0.019738980884076458,0.5777927255023678,429.88017843066814,72.35915760759268,73.73308350789704,85.33182174765997,198.4561155675184,623.6808298667919,261.17611484006835,1937.8075385779753,0.45,0.5,580.0
0.03987257247290205,0.018547526393415396,0.6086206597706395,421.3211558506467,71.4533028366172,73.6836424793901,82.31493127556382,193.86927925907563,572.4348279814329,238.44214862891474,1862.5888566950894,0.45,0.5,580.0
0.042753565479441355,0.01884035850176497,0.5736175468256676,424.20907884759407,72.25841282704003,71.74283729688011,84.06986567174808,196.13796305192585,589.7454154803739,246.08981279276395,1902.0049538641695,0.45,0.5,580.0
0.03802894563847086,0.016551892928540132,0.6086760733592921,417.08350608646913,71.65174936774683,71.71156458118429,81.71253791808232,192.00765421945567,507.038542427284,211.5182456150256,1808.3297470463217,0.45,0.5,580.0
0.048151687614895536,0.024106201631606917,0.5863471902229327,430.9753249653869,71.47439472851184,74.19658553154459,86.01346244745592,199.29088225787459,760.3635281237207,319.3496784123586,2036.5471043044192,0.45,0.5,580.0
0.046018394780450764,0.019159429245039727,0.5782270522374904,430.81697781772795,72.57610156748562,73.60356855095745,85.63000102259419,199.0073066766907,607.449610017694,254.29891550836882,1931.7020762187415,0.45,0.5,580.0
0.03824635704881838,0.01915155125592833,0.643820490044602,419.02878739785876,70.58565071949542,74.46745444393068,81.78061284849817,192.19506938593443,583.5436838308538,243.92267532773346,1848.7453618232169,0.45,0.5,580.0
0.03989145745501303,0.017019092094255776,0.6060309061668359,422.5597507249637,71.85665422751593,73.71921406822898,82.60895086444275,194.37493156477598,527.2499492305301,219.53792277054674,1836.1260454704648,0.45,0.5,580.0
0.04251731542734921,0.018614128225232555,0.6086760733592921,426.6216134237299,71.78839404545914,74.54358862101981,84.083914518405,196.20571623884598,580.1962039805866,242.90479793906553,1886.1188018443613,0.45,0.5,580.0
0.04550689050843927,0.019494780276583322,0.5780284033334563,430.1900089703246,72.41258574099702,73.6034212583506,85.51051487294427,198.66348709803273,616.6972555330212,258.39194907425525,1934.7451530130822,0.45,0.5,580.0
