8.3638,64.092
8.3746,64.274
8.3853,64.454
8.396,64.634
8.4066,64.812
8.4175,64.994
8.4283,65.175
8.439,65.355
8.4497,65.533
8.4604,65.711
8.4713,65.892
8.4821,66.072
8.4928,66.25
8.5036,66.428
8.5143,66.604
8.5251,66.783
8.5359,66.961
8.5466,67.138
8.5573,67.313
8.568,67.488
8.5787,67.663
8.5895,67.837
8.6002,68.009
8.6108,68.181
8.6215,68.351
8.6321,68.519
8.6428,68.687
8.6534,68.853
8.664,69.018
8.6746,69.018
8.6852,69.018
8.6958,69.018
8.7064,69.018
8.717,69.018
8.7276,69.018
8.7382,69.018
8.7488,69.018
8.7594,69.18
8.7699,69.341
8.7805,69.502
8.791,69.659
8.8014,69.816
8.8119,69.972
8.8223,70.127
8.8327,70.281
8.843,70.433
8.8532,70.584
8.8635,70.734
8.8737,70.883
8.884,71.032
8.8941,71.178
8.9042,71.324
8.9142,71.469
8.9243,71.614
8.9343,71.757
8.9442,71.899
8.9541,72.04
8.964,72.181
8.9738,72.32
8.9836,72.459
8.9933,72.597
9.0029,72.733
9.0126,72.869
9.0222,73.004
9.0318,73.138
9.0413,73.273
9.0508,73.406
9.0603,73.539
9.0698,73.671
9.0793,73.802
9.0888,73.934
9.0982,74.065
9.1077,74.195
9.1171,74.325
9.1265,74.454
9.1359,74.583
9.1454,74.712
9.1548,74.84
9.1641,74.967
9.1735,75.094
9.1829,75.221
9.1922,75.347
9.2016,75.472
9.2109,75.597
9.2202,75.721
9.2296,75.845
9.2389,75.969
9.2482,76.092
9.2575,76.214
9.2667,76.335
9.276,76.456
9.2853,76.576
9.2945,76.696
9.3038,76.815
9.313,76.934
9.3222,77.051
9.3315,77.169
9.3407,77.285
9.3499,77.401
9.359,77.516
9.3682,77.631
9.3774,77.744
9.3866,77.858
9.3957,77.97
9.4049,78.082
9.414,78.193
9.4231,78.303
9.4323,78.413
9.4414,78.522
9.4505,78.631
9.4596,78.738
9.4687,78.845
9.4777,78.951
9.4868,79.057
9.4959,79.162
9.5049,79.266
9.514,79.369
9.523,79.472
9.532,79.575
9.5411,79.676
9.5501,79.777
9.5591,79.877
9.5681,79.977
9.5771,80.076
9.586,80.174
9.595,80.271
9.604,80.368
9.6129,80.464
9.6219,80.56
9.6308,80.655
9.6398,80.749
9.6487,80.843
9.6576,80.936
9.6665,81.028
9.6754,81.12
9.6843,81.211
9.6932,81.302
9.7021,81.392
9.711,81.481
9.7198,81.57
9.7287,81.658
9.7376,81.746
9.7464,81.832
9.7552,81.919
9.7641,82.005
9.7729,82.09
9.7817,82.174
9.7905,82.259
9.7993,82.342
9.8081,82.425
9.8169,82.508
9.8257,82.589
9.8345,82.671
9.8432,82.751
9.852,82.832
9.8608,82.911
9.8695,82.99
9.8783,83.069
9.887,83.147
9.8957,83.225
9.9044,83.302
9.9132,83.378
9.9219,83.455
9.9306,83.53
9.9393,83.606
9.9481,83.681
9.9569,83.756
9.9657,83.831
9.9746,83.905
9.9833,83.979
9.9924,84.054
10.001,84.129
10.01,84.203
10.019,84.276
10.028,84.349
10.037,84.423
10.047,84.496
10.056,84.569
10.065,84.642
10.074,84.714
10.083,84.786
10.092,84.804
10.102,84.599
10.111,84.392
10.12,84.181
10.13,83.967
10.139,83.752
10.149,83.534
10.158,83.313
10.168,83.089
10.178,82.861
10.187,82.634
10.197,82.403
10.207,82.169
10.217,81.931
10.227,81.69
10.236,81.45
10.246,81.206
10.256,80.959
10.266,80.708
10.276,80.453
10.286,80.201
10.297,79.945
10.307,79.685
10.317,79.421
10.327,79.153
10.337,78.889
10.348,78.621
10.358,78.349
10.368,78.073
10.379,77.793
10.389,77.518
10.399,77.239
10.41,76.955
10.42,76.668
10.431,76.376
10.441,76.09
10.452,75.801
10.462,75.507
10.473,75.208
10.483,74.906
10.494,74.61
10.504,74.311
10.515,74.007
10.526,73.699
10.536,73.387
